club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
CCD Cerceda,2006-06-30,Juan Carlos García,Senior,Tercera División,4,False,,nan
Arosa SC,2023-06-30,Mario Gavranović,Senior,Swiss Challenge League,2,True,0.8,nan
Pontevedra,2021-06-30,Juan Ignacio Martínez,Senior,Segunda División B,3,False,0.0,nan
Depor Fabril,2020-06-30,Juan Antonio Pérez,Reserve,Tercera División,4,False,,nan
Pontevedra,2017-12-19,Juan Ignacio Martínez,Senior,Segunda División B,3,True,0.8,nan
Ourense,2014-06-30,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
Racing Ferrol,2011-06-13,Juan Carlos Unzué,Senior,Segunda División B,3,True,0.8,nan
Ciudad Santiago,2009-06-30,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
Racing Ferrol,2009-11-01,Juan Carlos Unzué,Senior,Segunda División B,3,True,0.8,nan
Racing Ferrol,2008-06-30,Juan Carlos Unzué,Senior,Segunda División B,3,False,0.0,nan
Racing Ferrol,2006-04-09,Juan Carlos Unzué,Senior,Segunda División B,3,True,0.8,nan
Racing Ferrol,2009-01-18,Juan Carlos Unzué,Senior,Segunda División B,3,True,0.8,nan
Racing Ferrol,2006-04-17,Juan Carlos Unzué,Senior,Segunda División B,3,True,0.8,nan
Racing Ferrol,1997-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
Racing Ferrol,1996-02-17,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Viveiro CF,1993-06-30,Juan Carlos,Senior,Tercera División,4,False,0.5,nan
CD As Pontes,1987-06-30,José Carlos Silva,Senior,Portuguese Second Division,2,False,0.0,nan
Ferrol U19,1986-06-30,Juan Carlos Álvarez,Youth,Tercera División,4,False,0.0,nan
Racing Ferrol,1980-06-30,Juan Carlos Álvarez,Senior,Segunda División,2,False,0.0,nan
Racing Ferrol,1978-11-13,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Racing Ferrol,1979-01-20,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
CD Santa Rita,2004-12-31,Carlos Alberto de Souza,Senior,Campeonato Carioca,Third Tier,True,0.8,nan
ASM Oran,2001-09-22,Mohamed Hamdani,Senior,Algerian Ligue 1,1,True,0.8,nan
Real Jaén CF,2023-06-30,Juan Carlos Tejada,Senior,Tercera División,4,False,0.0,nan
Torredonjimeno,2022-06-30,Juan Carlos Tejada,Senior,Tercera División,4,False,0.0,nan
Unknown,2016-06-30,Unknown,Senior,English Football League,League Two,False,0.5,nan
Real Jaén CF B,2012-06-30,Juan Carlos Hernández,Reserve,Tercera División,4,False,0.0,nan
At. Porcuna,2011-06-30,Juan Carlos Tejada,Senior,Tercera División,4,True,0.8,nan
Getafe CF B,2024-06-30,Miguel Ángel García,Reserve,Tercera División,4,False,0.0,nan
Real Jaén CF,2022-06-30,Juan Carlos Tejada,Senior,Tercera División,4,False,0.0,nan
Getafe CF B,2021-06-30,Miguel Ángel García,Reserve,Tercera División,4,False,0.0,nan
Alcobendas,2019-06-30,Jesús García,Senior,Tercera División,5,True,0.8,nan
Arandina,2017-06-30,Javi Moreno,Senior,Tercera División,4,True,0.8,nan
CF Fuenlabrada,2015-02-16,José Luis Oltra,Senior,Segunda División B,3,True,0.8,nan
Getafe CF B,2013-06-30,Miguel Ángel Alonso,Reserve,Tercera División,4,False,0.0,nan
CF Fuenlabrada,2008-01-14,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
At. Porcuna,2023-06-30,Juan Carlos Moreno,Senior,Tercera División,5,False,0.0,nan
Real Jaén CF,2022-02-22,Juan Carlos Tejada,Senior,Tercera División,4,True,0.8,nan
Linares,2020-08-14,Juan Carlos Tejada,Senior,Segunda División B,3,True,0.8,nan
Formentera,2018-06-30,Víctor Gómez,Senior,Tercera División,4,False,0.0,nan
Mancha Real,2017-03-14,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Real Madrid"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Zinedine Zidane"",\n    ""end_of_spell"": ""2016-01-31"",\n    ""start_of_spell"": ""2016-01-04"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""Real Madrid"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Rafael Benítez"",\n    ""end_of_spell"": ""2015-01-27"",\n    ""start_of_spell"": ""2015-01-03"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  }'}}"
Lucena,2014-12-01,Juan Ignacio García-Oliver,Senior,Tercera División,5,True,0.8,nan
Martos CD,2014-06-30,Juan Carlos Moreno,Senior,Tercera División,4,True,0.8,nan
CP Villarrobledo,2011-06-30,Juan Carlos Pérez,Senior,Tercera División,4,True,0.8,nan
Hellín,2010-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
CD Ronda,2006-06-30,Juan Carlos Oliva,Senior,Tercera División,4,False,0.0,nan
Valdepeñas,2003-06-30,Juan Carlos Pérez,Senior,Tercera División,4,False,0.0,nan
Jove Español,2022-06-30,Javi Alonso,Senior,Tercera División,4,True,0.8,nan
Real Jaén CF,2020-11-30,Juan Carlos Amorós,Senior,Tercera División,4,False,0.0,nan
Lorca FC,2019-06-30,Miguel Ángel Pérez,Senior,Segunda División B,3,True,0.8,nan
CD El Campello,2014-06-30,Joaquín González,Senior,Tercera División,4,False,0.0,nan
Univ. Alicante,2012-06-30,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
Betis Deportivo,2024-06-30,Juan Carlos Álvarez,Senior,La Liga,1,True,0.8,nan
Linares,2023-06-30,Juan Carlos Tejada,Senior,Tercera División,4,True,0.8,nan
Linares,2021-06-30,Juan Carlos Tejada,Senior,Segunda División B,3,True,0.8,nan
San Fernando CD,2020-06-30,Javier García,Senior,Tercera División,4,True,0.8,nan
Real Jaén CF,2020-01-28,Juan Carlos Amoros,Senior,Tercera División,4,True,0.8,nan
CP El Ejido,2018-12-30,Joaquín González,Senior,Tercera División,5,False,0.0,nan
Loja CD,2015-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Málaga U19,2013-06-30,Juan Carlos,Youth,La Liga,Youth,False,0.0,nan
Armilla,2010-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Granada Atl.,2009-06-30,Juan Carlos Oliva,Senior,Spanish Segunda División,2,True,0.8,nan
San Fernando CD,2022-12-23,Jesús Rueda,Senior,Tercera División,4,False,0.0,nan
UCAM Murcia,2022-03-20,Nacho Martín,Senior,Segunda División B,3,True,0.8,nan
Algeciras CF,2021-06-30,Jesús Gómez,Senior,Tercera División,4,False,0.0,nan
CD Móstoles,2019-06-30,Juan Carlos García,Senior,Tercera División,4,True,0.8,nan
Real Jaén CF,2018-02-22,Miguel Ángel Pérez,Senior,Tercera División,4,True,0.8,nan
A. Malagueño,2015-06-30,Juan Carlos,Senior,Tercera División,4,False,0.0,nan
Real Jaén CF,2017-09-26,Miguel Ángel García,Senior,Tercera División,5,True,0.8,nan
Villacarrillo,2017-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Real Jaén CF,2017-06-30,Miguel Ángel García,Senior,Tercera División,4,True,0.8,nan
Real Jaén CF,2017-03-14,Miguel Ángel Pérez,Senior,Tercera División,4,True,0.8,nan
Real Avilés,2015-06-30,Jesús Renedo,Senior,Segunda División B,3,True,0.8,nan
Cádiz CF,2013-06-30,Juan Carlos,Senior,Segunda División,2,True,0.8,nan
Cádiz CF,2012-06-30,Juan Carlos,Senior,Segunda División,2,True,0.8,nan
Cádiz CF,2008-04-14,Joaquín Caparrós,Senior,Segunda División,2,True,0.8,nan
Real Jaén CF,2017-03-13,Miguel Ángel García,Senior,Tercera División,5,True,0.8,nan
Sevilla Atl.,2014-06-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Sevilla Atl."",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Unai Emery"",\n    ""end_of_spell"": ""2013-06-30"",\n    ""start_of_spell"": ""2012-12-02"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""Sevilla Atl."",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Míchel"",\n    ""end_of_spell"": ""2013-06-30"",\n    ""start_of_spell"": ""2010-12-02"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  }'}}"
Sevilla FC C,2015-02-15,Joaquín Caparrós,Youth,Tercera División,4,False,0.0,nan
Sevilla FC U19,2009-06-30,Juan Carlos Álvarez,Youth,La Liga,Youth,False,0.0,nan
Los Palacios,2006-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
CA Antoniano,2005-06-30,Juan Carlos Rodríguez,Senior,Tercera División,4,False,0.0,nan
Sevilla FC Yth.,2004-06-30,Juan Carlos Álvarez,Youth,Spanish Youth League,Youth,False,,nan
Unknown,1995-06-30,Unknown,Senior,English Football League,Third Tier,False,0.0,nan
Mancha Real,2023-06-30,Zinedine Zidane,Senior,La Liga,1,False,0.0,nan
Antequera,2021-06-30,Juan Carlos Tejada,Senior,Tercera División,4,True,0.8,nan
Real Jaén CF,2015-01-12,Miguel Ángel Pérez,Senior,Tercera División,4,True,0.8,nan
Mancha Real,2011-06-30,José Mourinho,Senior,La Liga,1,False,0.0,nan
CD Albolote,2008-01-01,Juan Carlos González,Senior,Tercera División,4,False,0.0,nan
Real Jaén CF,2005-11-21,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Mancha Real,2004-06-30,José Antonio Camacho,Senior,La Liga,1,True,0.8,nan
Mancha Real,2003-06-30,José Antonio Camacho,Senior,La Liga,1,True,0.8,nan
Algeciras CF,2001-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Real Jaén CF,1997-10-27,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Real Jaén CF,1949-06-30,Juan Aranda,Senior,Tercera División,4,False,0.0,nan
Castellón,1945-06-30,Juan José Nogués,Senior,Tercera División,4,False,0.0,nan
SD Tenisca,2022-06-30,Rui Pedro,Senior,Tercera División,4,True,0.8,nan
SD Tenisca,2021-06-30,Ricardo Ferreira,Senior,Tercera División,4,True,0.8,nan
CD Marino,2013-06-30,José Luis Morales,Senior,Tercera División,4,True,0.8,nan
Vecindario,2011-06-30,Joaquín González,Senior,Tercera División,4,False,0.0,nan
Uni. Las Palmas,2011-06-30,Manolo Villalba,Senior,La Liga,1,True,0.8,nan
Fuerteventura,2009-02-09,Juan Carlos,Reserve,Tercera División,5,True,0.8,nan
Fuerteventura,2005-06-30,Juan Carlos,Reserve,Tercera División,4,False,0.0,nan
Unknown,2004-06-30,Unknown,Senior,English Football League,League Two,False,0.0,nan
CD Corralejo,2002-06-30,Juan Carlos García,Senior,Tercera División,4,False,0.0,nan
Uni. Las Palmas,2009-03-09,Juan Luque,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2018-05-29,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Quini"",\n    ""end_of_spell"": ""2015-09-14"",\n    ""start_of_spell"": ""2014-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gonzalo Arconada"",\n    ""end_of_spell"": ""2015-09-14"",\n    ""start_of_spell"": ""2015-09-15"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  },\n  {\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Pepo Rodríguez"",\n    ""end_of_spell"": ""2016-03-14"",\n    ""start_of_spell"": ""2015-09-15"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.6\n  },\n  {\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Quique Sánchez Flores"",\n    ""end_of_spell"": ""2016-03-14"",\n    ""start_of_spell"": ""2016-03-15"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.5\n  },\n  {\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Pablo Machín"",\n    ""end_of_spell"": ""2018-05-29"",\n    ""start_of_spell"": ""2016-03-15"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.4\n  }'}}"
Uni. Las Palmas,2009-02-16,Juan Luque,Senior,La Liga,1,True,0.8,nan
Maspalomas,1990-03-19,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Maspalomas,1989-02-20,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Maspalomas,1987-11-02,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Arucas U19,2018-06-30,Jorge García,Youth,Canarian Youth League,Youth,False,0.0,nan
Uni. Las Palmas,2009-01-30,Juan Luque,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2018-05-19,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Quini"",\n    ""end_of_spell"": ""2015-09-27"",\n    ""start_of_spell"": ""2014-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gonzalo Arconada"",\n    ""end_of_spell"": ""2015-09-27"",\n    ""start_of_spell"": ""2015-09-28"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  },\n  {\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Pablo Alfaro"",\n    ""end_of_spell"": ""2016-03-14"",\n    ""start_of_spell"": ""2015-09-28"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.6\n  },\n  {\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Quini"",\n    ""end_of_spell"": ""2016-03-14"",\n    ""start_of_spell"": ""2014-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.9\n  },\n  {\n    ""club_name"": ""UD Las Palmas"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Pablo Alfaro"",\n    ""end_of_spell"": ""2018-05-19"",\n    ""start_of_spell"": ""2016-03-14"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.5\n  }'}}"
Villa S.Brígida,2008-04-21,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
CD Guijuelo,2005-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Uni. Las Palmas,2004-01-26,Vicente Miera,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2011-06-30,Manolo Jiménez,Senior,La Liga,1,True,0.8,nan
Pájara Playas,2003-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UD Gáldar,1998-02-02,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Mensajero,1997-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
San Fernando CD,2024-06-30,Jesús Rueda,Senior,Tercera División,4,True,0.8,nan
Alcorcón,2023-06-30,Juan Ignacio Muñiz,Senior,Segunda División,2,False,0.0,nan
CD Tenerife,2020-10-22,Paco Herrera,Senior,Segunda División,2,True,0.8,nan
Comarca Mármol,2016-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Poli Ejido,2012-06-30,Juan Carlos Oliva,Senior,Segunda División B,3,True,0.8,nan
Vélez CF,2020-06-30,Gabriel Milito,Senior,Segunda División B,3,False,0.0,nan
Vélez CF,2018-06-30,Matías Almeyda,Senior,La Liga 2,2,False,0.0,nan
Écija Balompié,2012-01-09,Juan Carlos Hernández,Senior,Tercera División,4,True,0.8,nan
Poli Ejido U19,2008-06-30,Juan Carlos Oliva,Youth,Tercera División,4,False,0.0,nan
Llanelli,2007-06-30,John Lewis,Senior,Welsh Premier League,3,False,0.0,nan
Llanelli,2006-06-30,John Lewis,Senior,Welsh Premier League,3,False,0.0,nan
CD Ronda,2005-06-30,Juan Carlos Oliva,Senior,Tercera División,4,False,0.0,nan
Unión Estepona,2011-01-24,Juan Carlos Tejada,Senior,Tercera División,4,True,0.8,nan
R. B. Linense,2008-11-01,João Francisco,Senior,Campeonato Paulista Série A2,Fourth Tier,False,0.0,nan
RC Portuense,2007-10-01,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
UD Marbella,2004-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Poli Ejido,1997-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,False,,nan
Unión Estepona,1994-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Burgos CF,2023-06-30,Sergio Lobera,Senior,Segunda División,2,True,0.8,nan
R. Majadahonda,2020-03-03,Jesús López,Senior,Segunda División B,3,True,0.8,nan
Navalcarnero,2018-06-30,Jesús Quesada,Senior,Tercera División,4,True,0.8,nan
FC Porto,2016-06-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""FC Porto"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Fernando Santos"",\n    ""end_of_spell"": ""2014-05-30"",\n    ""start_of_spell"": ""2002-12-03"",\n    ""league"": ""Primeira Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": null\n  },\n  {\n    ""club_name"": ""FC Porto"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Vitor Pereira"",\n    ""end_of_spell"": ""2014-05-30"",\n    ""start_of_spell"": ""2011-12-03"",\n    ""league"": ""Primeira Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""FC Porto"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Vítor Pereira"",\n    ""end_of_spell"": ""2012-05-30"",\n    ""start_of_spell"": ""2009-12-03"",\n    ""league"": ""Primeira Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": null\n  },\n  {\n    ""club_name"": ""FC Porto"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Jesús García Pitarch"",\n    ""end_of_spell"": ""2009-12-03"",\n    ""start_of_spell"": ""2004-12-03"",\n    ""league"": ""Primeira Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
Burgos B,2021-01-15,Sergio Lobera,Reserve,Tercera División,4,True,0.8,nan
Burgos CF,2019-10-13,Sergio Lobera,Senior,Segunda División B,3,True,0.8,nan
Burgos CF,2018-10-28,Miguel Ángel Alonso,Senior,Segunda División B,3,True,0.8,nan
Racing Lermeño,2014-06-30,Jorge Araya,Senior,Tercera División,4,True,0.8,nan
Granada CF,2012-11-27,Juan Antonio Pizzi,Senior,La Liga,1,True,0.8,nan
Racing Lermeño,2011-06-30,Jorge Araya,Senior,Tercera División,4,True,0.8,nan
Burgos CF,2015-01-05,Juan Carlos Amorós,Senior,Tercera División,4,True,0.8,nan
Arandina,2014-06-30,Javi Moreno,Senior,Tercera División,4,True,0.8,nan
Racing,2012-06-30,Adelardo Antón,Senior,Argentine Primera División,1,True,0.8,nan
Racing,2011-06-30,Adolfo Batiz,Senior,Argentine Primera División,1,True,0.8,nan
Racing,2011-02-08,Adolfo Batiz,Senior,Argentine Primera División,1,True,0.8,nan
Burgos CF,2005-06-30,Joaquín Caparrós,Senior,Segunda División B,3,False,0.0,nan
UE Santa Coloma,2024-06-30,Jordi Escobar,Senior,Primera Divisió,2,False,0.0,nan
Jarabacoa,2022-12-31,Juan Carlos,Senior,Dominican Primera División,2,False,0.5,nan
UE Tarrega,2022-01-23,Jordi Clos,Senior,Tercera División,4,True,0.8,nan
Montañesa,2021-11-22,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
FC Santboià,2020-12-16,Jordi Torres,Senior,Tercera División,4,False,0.0,nan
Badalona,2019-01-20,Javi Alonso,Senior,Segunda División B,3,True,0.8,nan
Salmantino,2018-02-09,Juan Carlos Amoros,Senior,Tercera División,4,True,0.8,nan
Sint-Truiden,2017-07-25,Christophe Lepoint,Senior,Belgian Pro League,1,True,0.8,nan
UE Olot,2017-06-30,Jordi Condom,Senior,Tercera División,4,True,0.8,nan
Sant Andreu,2016-06-30,Rafa Pérez,Senior,Tercera División,4,False,0.0,nan
Castellón,2015-10-19,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
Burgos CF,2014-06-30,Julián Cristóbal,Senior,Tercera División,4,True,0.8,nan
Palencia,2012-06-23,Juan Carlos Oliva,Senior,Segunda División B,3,True,0.8,nan
CD Teruel,2011-05-28,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
Reus Deportiu,2009-06-30,Joaquim Torras,Senior,Tercera División,4,False,,nan
Premià,2007-06-30,Pep Guardiola,Senior,La Liga,1,False,0.0,nan
Atlético Ceuta,2006-06-30,Juan Carlos,Senior,Tercera División,4,False,0.0,nan
Badalona,2005-06-30,Joaquín Caparrós,Senior,Segunda División B,3,False,0.0,nan
Castelldefels,2002-06-30,Joaquim Riera,Senior,Tercera División,4,True,0.8,nan
CF Gavà,2001-06-30,Joaquim Torras,Senior,Tercera División,4,False,0.0,nan
UE Cornellà,2000-06-30,Joaquim Torras,Senior,Tercera División,4,False,0.0,nan
Premià,1998-06-30,Joaquim Rifé,Senior,La Liga,1,True,0.8,nan
CE Europa,1996-06-30,Joaquim Riera,Senior,Tercera Divisió,4,False,,nan
FC Santboià,1995-07-01,Joaquim Rovira,Senior,Tercera División,4,False,0.0,nan
Mérida AD,2022-01-11,Jesús Enrique Rodríguez,Senior,Tercera División,4,True,0.8,nan
Villanovense,2021-06-30,Juan Carlos Rojo,Senior,Tercera División,4,True,0.8,nan
Arandina,2019-06-30,Javi Moreno,Senior,Tercera División,4,True,0.8,nan
Cristo Atlético,2014-06-30,Juan Carlos Blas,Senior,Argentine Primera B Nacional,Second Tier,True,0.8,nan
GCE Villaralbo,2013-06-30,Juan Carlos,Senior,Tercera División,5,True,0.8,nan
Burgos CF,2010-06-30,Joaquín González,Senior,Segunda División B,3,False,0.0,nan
Mérida,2008-06-30,Juanjo Díaz,Senior,Segunda División,2,True,0.8,nan
Unknown,2007-06-30,Unknown,Senior,English Football League,League Two,False,0.0,nan
CD Mostoles,2006-04-24,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Burgos CF,2004-07-01,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Burgos CF,2004-04-15,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Racing Lermeño,2000-06-30,Jesús Martínez Sánchez,Senior,Mexican Primera División,1,False,0.0,nan
CD Guadalajara,2016-03-21,Matías Almeyda,Senior,Liga MX,1,False,0.0,nan
CD Teruel,2012-05-14,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
CD Guadalajara,2010-05-04,Tomás Boy,Senior,Liga MX,1,True,0.8,nan
Burgos CF,2008-01-15,Joaquín Caparrós,Senior,Segunda División B,3,True,0.8,nan
Sant Andreu,2007-06-30,Rafa Rodríguez,Senior,Tercera División,4,False,,nan
Mérida,2006-06-30,Joaquín Caparrós,Senior,Segunda División,2,False,0.0,nan
Algeciras CF,2004-12-22,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
CF Gandía,2001-03-05,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
Burgos CF,2000-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Burgos CF,1998-06-30,Juanito,Senior,Segunda División B,3,True,0.8,nan
Burgos CF,1997-06-30,Juanito,Senior,Segunda División B,3,True,0.8,nan
Glacis United,2018-08-09,John Smith,Senior,Gibraltar Premier Division,4,True,0.8,nan
SC Enschede,2008-06-30,Jan van Veen,Senior,Eerste Divisie,2,True,0.8,nan
E. Nordhorn,2004-12-31,Klaus Toppmöller,Senior,2. Bundesliga,2,False,,nan
Heracles,1999-06-30,Arie van Eijden,Senior,Eredivisie,1,False,0.0,nan
Roda JC,1998-06-30,Hans Kraay Sr.,Senior,Eredivisie,1,False,,nan
AZ Alkmaar,1997-02-28,Hans Kraay Sr.,Senior,Eredivisie,1,True,0.8,nan
FC Groningen,1994-03-18,Foppe de Haan,Senior,Eredivisie,1,False,0.0,nan
Burgos CF,1992-12-14,José Antonio Redondo,Senior,Segunda División B,3,False,0.0,nan
Twente FC,1992-06-30,Theo Vonk,Senior,Eredivisie,1,False,0.0,nan
Sparta R.,1986-06-30,Kees Rijvers,Senior,Eredivisie,1,False,0.0,nan
AZ '67,1984-06-30,Kees Rijvers,Senior,Eredivisie,1,False,,nan
AD Torrejón,1982-03-21,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
Valdepeñas,1981-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Burgos CF,1980-03-31,Miguel Muñoz,Senior,Segunda División,2,False,0.0,nan
Burgos Promesas,1979-11-26,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Burgos CF,1973-11-19,Juan Arza,Senior,Segunda División,2,True,0.8,nan
Burgos CF,1973-06-30,Juan Arza,Senior,Segunda División,2,True,0.8,nan
Burgos CF,1970-06-30,Juan Hernández,Senior,Segunda División,2,False,0.0,nan
Terrassa FC,2024-06-30,Sergi Moreno,Senior,Segunda División B,3,False,0.5,nan
Penya Deportiva,2023-06-30,Joaquín Gómez,Senior,Tercera División,4,False,0.0,nan
Terrassa FC,2023-05-05,Sergi Moreno,Senior,Segunda División B,3,True,0.8,nan
Terrassa FC,2021-06-30,Sergi Moreno,Senior,Tercera División,4,True,0.8,nan
Badalona,2019-06-30,Juan Carlos Moreno,Senior,Segunda División B,3,True,0.8,nan
