club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Braunschweig II,2011-06-30,Benjamin Hoffmann,Reserve,Regionalliga Nord,4,False,,
Wolfsburg U19,2009-06-30,Bernd Hollerbach,Youth,U19 Bundesliga,1,False,,
Wolfsburg II,2007-06-30,Bernd Hollerbach,Reserve,Regionalliga Nord,4,False,,
Wolfsburg Yth.,2005-06-30,Bernd Hollerbach,Youth,U-19 Bundesliga,1,False,,
Eutin 08,2017-10-18,Oliver Zapfel,Senior,Oberliga Schleswig-Holstein,5,True,0.85,
Alem. Aachen,2012-09-10,Friedhelm Funkel,Senior,2. Bundesliga,2,True,0.85,
VfB Lübeck,2011-11-07,Lorenz-Günther Köstner,Senior,3. Liga,Third Tier,True,0.85,
VfB Lübeck,2008-06-30,Dieter Hecking,Senior,3. Liga,Third Tier,False,,
Grazer AK,2007-06-30,Lars Søndergaard,Senior,Austrian Bundesliga,1,True,0.8,
Admira Wacker,2006-02-10,Dietmar Kühbauer,Senior,Austrian Bundesliga,1,True,0.85,
Sturm Graz,2005-06-30,Michael Petrović,Senior,Austrian Bundesliga,1,True,0.8,
FC Cosmos,2025-06-30,John Smith,Senior,Premier League,1,True,0.8,
VV Capelle,2023-06-30,Richard van der Meer,Senior,Tweede Divisie,3,False,0.2,
KMSK Deinze,2022-10-23,David Gevaert,Senior,Belgian First Division B,2,True,0.85,
SC Kriens,2022-05-31,Bruno Berner,Senior,Swiss Challenge League,2,True,0.8,
Feyenoord U18,2021-11-07,Melvin Boel,Youth,Eredivisie U18,1,False,,
GC Zürich U18,2021-06-30,Umberto Barberis,Youth,U18 Swiss League,1,False,,
Feyenoord Youth,2020-06-30,Melvin Boel,Youth,Eredivisie U19,1,False,,
FC Zürich,2019-06-30,Ludwig Schmidt,Senior,Swiss Super League,1,True,0.8,
FC Zürich U16,2018-02-20,Umberto Barberis,Youth,Swiss U16 League,U16,False,,
FC Muri,2017-06-30,Urs Schönenberger,Senior,Swiss Football League,4th,False,,
W. Nordhausen,2017-04-21,Patrik Våge,Senior,Regionalliga Nordost,4,True,0.85,
FC Muri,2016-06-30,Urs Schönenberger,Senior,Swiss Football League,4th,False,0.2,
FC Den Bosch,2016-02-06,Ruud Kaiser,Senior,Eerste Divisie,2,True,0.85,
Excelsior U19,2015-02-05,André Hoekstra,Youth,Eredivisie U19,1,True,0.8,
Alem. Aachen,2013-06-30,René Vandereycken,Senior,3. Liga,Third Tier,True,0.85,
Nürnberg U19,2012-09-10,Michael Wiesinger,Youth,U19 Bundesliga,1,True,0.8,
Carl Zeiss Jena,2009-03-23,Ralph Loose,Senior,2. Bundesliga,2,True,0.85,
FC Wohlen,2007-06-30,Urs Schönenberger,Senior,Swiss Challenge League,2,True,0.8,
FC Inter,2006-11-16,Roberto Mancini,Senior,Serie A,1,True,0.85,
FC Luzern,2003-06-30,Ryszard Komornicki,Senior,Swiss Super League,1,True,0.8,
1.FC Köln U17,2021-06-30,Markus Daun,Youth,U17 Bundesliga West,U17,False,,
1.FC Köln U17,2018-06-30,Markus Daun,Youth,U17 Bundesliga West,1,False,,
Viktoria Köln,2013-06-30,Stefan Ruthenbeck,Senior,3. Liga,Third Tier,False,,
Alem. Aachen,2012-09-03,Friedhelm Funkel,Senior,2. Bundesliga,2,True,0.85,
Alem. Aachen,2012-06-30,Friedhelm Funkel,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,2011-09-18,Peter Hyballa,Senior,2. Bundesliga,2,True,0.85,
A. Aachen II ,2012-04-03,Jürgen Seeberger,Reserve,Regionalliga West,4,False,,
Fortuna Köln,2007-06-30,Claus-Dieter Wollitz,Senior,Regionalliga Nord,3,True,0.8,
Fortuna Köln,2004-06-30,Jürgen Luginger,Senior,Regionalliga Nord,3,True,0.8,
Fortuna Köln II,2001-06-30,Jürgen Luginger,Reserve,Regionalliga Nord,III,False,,
SC Vilkerath,1999-06-30,Wolfgang Jerat,Senior,Oberliga Nordrhein,4,False,,
NAC Breda,2024-06-30,Ruud Brood,Senior,Eerste Divisie,2,True,0.8,
AS Trencin,2022-07-27,Juraj Ančic,Senior,Fortuna Liga,1,True,0.8,
Türkgücü Münch.,2021-11-23,Andreas Pohl,Senior,3. Liga,Third Tier,True,0.85,
Esbjerg fB,2021-08-11,Ole Larsen,Senior,Danish Superliga,1,True,0.8,
Wisla Kraków,2021-05-14,Kiko Ramírez,Senior,Ekstraklasa,1,True,0.85,
NAC Breda,2020-07-03,Ruud Brood,Senior,Eredivisie,1,True,0.8,
Dunajska Streda,2020-01-03,Bernd Storck,Senior,Fortuna Liga,1,True,0.8,
Fußball-Lehrer-Ausbildung des DFB,2018-07-15,Hermann Gerland,Youth,DFB Youth Academy,Youth,False,,
NEC Nijmegen,2017-04-24,Peter Hyballa,Senior,Eredivisie,1,True,0.85,
Leverkusen U19,2016-06-30,Jürgen Kohler,Youth,U19 Bundesliga West,1,False,,
Leverkusen YL,2016-06-30,Tayfun Korkut,Youth,U19 Bundesliga West,Youth Top Tier,False,,
Sturm Graz,2013-04-22,Peter Hyballa,Senior,Austrian Bundesliga,1,True,0.85,
RB Juniors,2012-05-13,Thomas Janesch,Reserve,Austrian Regionalliga East,3,False,,
Alem. Aachen,2011-09-13,Peter Hyballa,Senior,2. Bundesliga,2,True,0.85,
B. Dortmund U19,2010-06-30,Jürgen Röber,Youth,U19 Bundesliga West,Youth,False,,
Wolfsburg U19,2007-06-30,Bernd Hollerbach,Youth,U19 Bundesliga,1,False,,
Wolfsburg U17,2005-06-30,Bernd Hollerbach,Youth,U17 Bundesliga,1,False,,
Ramblers FC,2003-06-30,John Smith,Senior,National League,5,True,0.8,
Bielefeld U19,2002-06-30,Thomas von Heesen,Youth,U19 Bundesliga West,1,False,,
Pr. Münster,2001-06-30,Benno Möhlmann,Senior,2. Bundesliga,2,True,0.85,
Pr. Münster U17,2001-06-30,Horst Köppel,Youth,U17 Bundesliga West,1,False,,
Münster 08 U19,1999-06-30,Frank Benatelli,Youth,U19 Bundesliga West,1,False,,
1.FC Bocholt,1998-06-30,Wolfgang Jerat,Senior,Regionalliga West/Südwest,3,False,,
1.FC Bocholt U19,1998-06-30,Frank Benatelli,Youth,A-Junioren Bundesliga West,U19 Top Division,False,,
Bor. Bocholt,1996-06-30,Heinz Grundei,Senior,Oberliga Nordrhein,3,False,,
Hertha BSC,2023-06-30,Sandor Torghelle,Senior,Bundesliga,1,True,0.8,
1.FC Köln,2021-02-28,Markus Gisdol,Senior,Bundesliga,1,True,0.85,
Loko Moscow,2018-12-31,Yuri Semin,Senior,Russian Premier League,1,False,,
Darmstadt 98,2017-07-07,Torsten Frings,Senior,2. Bundesliga,2,True,0.85,
Al-Merrikh SC,2016-10-25,Didier Gomes Da Rosa,Senior,Sudan Premier League,1,True,0.8,
SV Elversberg,2015-05-07,Roland Seitz,Senior,3. Liga,Third Tier,False,,
G. Halberstadt,2014-03-19,André Meyer,Senior,NOFV-Oberliga Süd,5,True,0.85,
Lok Leipzig,2012-05-20,Joachim Steffens,Senior,Regionalliga Nord,4,True,0.8,
Alem. Aachen,2009-09-22,Jürgen Seeberger,Senior,2. Bundesliga,2,True,0.85,
Wolfsburg II,2007-11-06,Bernd Hollerbach,Reserve,Regionalliga Nord,4,True,0.8,
E. Braunschweig,2006-10-14,Dirk Schuster,Senior,2. Bundesliga,2,True,0.85,
E. Braunschweig,2006-11-14,Dirk Schuster,Senior,2. Bundesliga,2,True,0.85,
Braunschw. U19,2005-11-30,Benno Möhlmann,Youth,Under 19 Bundesliga North/Northeast,1,True,0.8,
E. Braunschweig,2005-11-30,Eric Gerets,Senior,2. Bundesliga,2,True,0.85,
FC Vaduz,2023-02-21,Alessandro Mangiarratti,Senior,Swiss Super League,1,True,0.85,
FC Freienbach,2022-12-31,Urs Schönenberger,Senior,Swiss Promotion League,3,False,0.2,
FC Schaffhausen,2019-06-30,Murat Yakın,Senior,Swiss Challenge League,2,True,0.8,
Stuttg. Kickers,2018-06-30,Tomislav Stipić,Senior,Regionalliga Südwest,4,True,0.85,
FC Kosova,2018-04-08,Ernst Gasser,Senior,Swiss Challenge League,2,True,0.85,
FC Winterthur,2015-11-26,Jürgen Seeberger,Senior,Swiss Challenge League,2,True,0.85,
Darmstadt 98,2012-12-17,Kosta Runjaić,Senior,2. Bundesliga,2,True,0.85,
Stuttgart II,2011-06-30,Reinhold Fanz,Reserve,3. Liga,Third Tier,False,,
Alem. Aachen,2009-09-05,Jürgen Seeberger,Senior,2. Bundesliga,2,True,0.85,
FC Schaffhausen,2007-03-21,Rene Weiler,Senior,Challenge League,2,True,0.85,
SC Kriens,2000-06-30,Kurt Müller,Senior,Nationalliga B,2,True,0.8,
Red Star ZH,1999-06-30,Martin Jol,Senior,Eredivisie,1,True,0.8,
Schwamendingen,1997-06-30,Rolf Fringer,Senior,Nationalliga B,2,True,0.8,
Liverpool,2023-09-01,Jürgen Klopp,Senior,Premier League,1,True,0.8,
VfL Wolfsburg,2023-01-31,Niko Kovač,Senior,Bundesliga,1,True,0.85,
1.FC Köln,2017-10-23,Peter Stöger,Senior,Bundesliga,1,True,0.85,
Hannover 96,2013-04-20,Mirko Slomka,Senior,Bundesliga,1,True,0.85,
Hannover 96,2012-06-25,Mirko Slomka,Senior,Bundesliga,1,True,0.85,
Hannover 96,2011-03-17,Mirko Slomka,Senior,Bundesliga,1,True,0.85,
Alem. Aachen,2007-12-26,Dieter Hecking,Senior,2. Bundesliga,2,True,0.85,
Alem. Aachen,2007-12-11,Dieter Hecking,Senior,2. Bundesliga,2,True,0.85,
Alem. Aachen,2008-10-20,Jürgen Seeberger,Senior,2. Bundesliga,2,True,0.85,
F. Düsseldorf,2001-11-30,Uli Forte,Senior,2. Bundesliga,2,True,0.85,
SC Freiburg U19,1995-06-30,Volker Finke,Youth,U-19 Bundesliga,Youth,False,,
VfB Stuttgart,2019-02-04, Markus Weinzierl,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,2017-06-30,Jos Luhukay,Senior,Bundesliga,1,True,0.85,
Stuttg. Kickers,2013-09-30,Dirk Schuster,Senior,3. Liga,Third Tier,True,0.85,
Stuttg. Kickers,2013-01-01,Dirk Schuster,Senior,3. Liga,Third Tier,True,0.8,
Alem. Aachen,2007-11-26,Dieter Hecking,Senior,2. Bundesliga,2,True,0.85,
Urawa Reds,2007-01-31,Buchwald Guido,Senior,J1 League,1,True,0.8,
Urawa Reds,2004-01-31,Kazuo Saito,Senior,J1 League,1,True,0.8,
Karlsruher SC,1999-10-24,Jörg Berger,Senior,2. Bundesliga,2,True,0.85,
Holstein Kiel,2021-10-04,Ole Werner,Senior,2. Bundesliga,2,True,0.85,
Holstein Kiel,2024-06-30,Marcel Rapp,Senior,2. Bundesliga,2,False,0.2,
Hannover 96,2010-01-20,Andreas Bergmann,Senior,Bundesliga,1,True,0.85,
Alem. Aachen,2006-09-11,Dieter Hecking,Senior,2. Bundesliga,2,True,0.85,
VfB Lübeck,2001-03-26,Dieter Hecking,Senior,2. Bundesliga,2,True,0.85,
FC Inde Hahn,2019-02-22,André Pawlak,Senior,Regionalliga West,4,True,0.85,
RFC Raeren,2016-06-30,Frank Schmidt,Senior,Belgian First Amateur Division,3,False,,
JS Wenau 1957,2015-01-20,Rainer Willfeld,Senior,Oberliga Nordrhein,5,True,0.85,
Baesweiler 09,2012-06-30,Thomas Kraus,Senior,Oberliga Nordrhein,5,False,,
AS Eupen U17,2010-06-30,Dario Pierini,Youth,Belgian Youth League,U17,False,,
A. Aachen II ,2003-04-20,Jürgen Seeberger,Reserve,Regionalliga Nord,3,True,0.8,
Aachen U19 ,2002-06-30,Ernst Middendorp,Youth,U19 Bundesliga West,1,False,,
Alem. Aachen,2000-06-30,Willi Kronhardt,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,2002-06-30,Jürgen Luginger,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,1999-06-30,Werner Fuchs,Senior,2. Bundesliga,2,True,0.8,
A. Aachen II ,1999-05-10,Werner Krämer,Reserve,Regionalliga West/Südwest,3,False,,
SV Saar 05,2015-07-24,Jürgen Luginger,Senior,Oberliga Rheinland-Pfalz/Saar,5,True,0.8,
SV Elversberg,2007-12-19,Jürgen Luginger,Senior,Regionalliga Süd,3,True,0.8,
Eintracht Trier,2006-05-31,Adolf Hütter,Senior,2. Bundesliga,2,True,0.8,
RW Oberhausen,2005-06-30,Dietmar Hirsch,Senior,2. Bundesliga,2,True,0.8,
Waldh. Mannheim,2004-11-02,Walter Pradt,Senior,2. Bundesliga,2,True,0.85,
Saarbrücken,2004-04-24,Lars Schmidt,Senior,2. Bundesliga,2,True,0.85,
Greuther Fürth,2003-11-05,Eugen Hach,Senior,2. Bundesliga,2,True,0.85,
Alem. Aachen,2001-10-01,Jürgen Luginger,Senior,2. Bundesliga,2,True,0.85,
Waldh. Mannheim,1999-06-30,Uwe Rapolder,Senior,2. Bundesliga,2,True,0.85,
Halberg Brebach,1996-06-30,Wolfgang Frank,Senior,Regionalliga Süd,3,True,0.8,
Sportfreunde Hostenbach,1995-06-30,Werner Lorant,Senior,Oberliga Bayern,4,False,,
Saarbrücken II,1993-06-30,Werner Korff,Reserve,Oberliga Südwest,3,False,,
Alem. Aachen,1994-08-30,Willi Kraus,Senior,2. Bundesliga,2,True,0.8,
RFCU Kelmis,1993-06-30,Jean Thissen,Senior,Belgian Third Division,3,True,0.8,
RFC Tilleur,1992-03-02,Robert Waseige,Senior,Belgian Second Division,2,True,0.85,
Prayon FC,1990-06-30,Walter Meeuws,Senior,Belgian First Division,1,True,0.8,
Standard Liège,1987-06-30,Léon Semmeling,Senior,Belgian First Division,1,True,0.8,
RFC Hannutois,1986-06-30,Jean-Pierre Vande Velde,Senior,Belgian Second Division,2,True,0.8,
Freialdenhoven,2020-06-30,Christian Hochstätter,Senior,Oberliga Mittelrhein,5,False,,
GFC Düren 09,2004-05-04,Wolfgang Jerat,Senior,Oberliga Nordrhein,4,True,0.8,
Freialdenhoven,2003-06-30,Wolfgang Jerat,Senior,Oberliga Nordrhein,4,True,0.8,
R. Würselen,1998-06-30,Wolfgang Jerat,Senior,Regionalliga West/Südwest,3,False,,
Alem. Aachen,1994-08-10,Willi Kraus,Senior,2. Bundesliga,2,True,0.8,
Viktoria Köln,1991-03-19,Gerd Roggensack,Senior,2. Bundesliga,2,True,0.85,
Alem. Aachen,2021-10-03,Fuad Đulić,Senior,Regionalliga West,4,True,0.85,
Germ. Dürwiß,2012-04-08,Dirk Schuster,Senior,Regionalliga West,4,True,0.85,
SV Breinig,2008-06-30,Wolfgang Jerat,Senior,Oberliga Nordrhein,4,False,,
Germ. Teveren,2003-12-31,Wolfgang Jerat,Senior,Oberliga Nordrhein,4,True,0.8,
A. Aachen II ,1997-06-30,Werner Krämer,Reserve,Regionalliga West/Südwest,3,False,,
Alem. Aachen,1991-03-19,Willi Kraus,Senior,2. Bundesliga,2,True,0.85,
Aachen U19 ,1991-06-30,Norbert Wagner,Youth,U19 Bundesliga West,1,False,,
FC Roetgen,1988-06-30,Erich Ribbeck,Senior,2. Bundesliga,2,True,0.8,
A. Aachen II ,1985-06-30,Willi Kraus,Reserve,Oberliga Nordrhein,3,False,,
Altay SK,2022-01-13,Serkan Özbalcı,Senior,Süper Lig,1,True,0.85,
Tractor,2019-12-07,Mustafa Denizli,Senior,Iran Pro League,1,True,0.85,
Kasimpasa,2019-05-14,İbrahim Üzülmez,Senior,Süper Lig,1,True,0.85,
Eskisehirspor,2017-06-30,Alim Özden,Senior,Süper Lig,1,True,0.85,
Galatasaray,2016-03-01,Hamza Hamzaoğlu,Senior,Süper Lig,1,True,0.85,
Xäzär Länkäran,2014-05-16,Yuri Semin,Senior,Azerbaijan Premier League,1,True,0.8,
C. Rizespor,2013-06-30,Graham Roberts,Senior,Süper Lig,1,True,0.85,
Persepolis,2012-06-01,Mustafa Denizli,Senior,Iran Pro League,1,True,0.8,
Besiktas,2010-06-04,Mustafa Denizli,Senior,Süper Lig,1,True,0.85,
Piroozi FC,2007-06-30,Ali Daei,Senior,Iran Pro League,1,False,,
PAS Tehran,2005-06-30,Majid Jalali,Senior,Iran Pro League,1,True,0.8,
Manisaspor,2004-06-30,Ersun Yanal,Senior,Süper Lig,1,True,0.8,
Fenerbahce,2002-01-08,Mustafa Denizli,Senior,Süper Lig,1,True,0.85,
Turkey,2000-07-02,,,,,,,InternalServerError
Kocaelispor,1996-09-28,Hikmet Karaman,Senior,Süper Lig,1,True,0.8,
Galatasaray,1992-06-30,Mustafa Denizli,Senior,Süper Lig,1,False,,
Alem. Aachen,1990-03-26,Willi Kraus,Senior,2. Bundesliga,2,True,0.85,
Turkey,1987-12-31,,,,,,,InternalServerError
Galatasaray,1989-06-30,Mustafa Denizli,Senior,Süper Lig,1,True,0.8,
Galatasaray,1987-06-30,Jupp Derwall,Senior,Süper Lig,1,False,,
VfL Osnabrück,1991-08-19,Herbert Mühlenberg,Senior,2. Bundesliga,2,True,0.85,
Alem. Aachen,1989-09-05,Willi Kraus,Senior,2. Bundesliga,2,True,0.85,
Arm. Hannover,1989-04-09,Jürgen Wähling,Senior,Bundesliga,1,True,0.85,
VfL Osnabrück,1987-08-30,Rolf Schafstall,Senior,2. Bundesliga,2,True,0.8,
Osnabrück U19,1985-08-13,Wolfgang Sidka,Youth,A-Junioren Bundesliga Nord/Nordost,U19,False,,
Alem. Aachen,1985-06-30,Gerhard Prokop,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,1981-12-19,Gerhard Prokop,Senior,2. Bundesliga,2,True,0.8,
Viktoria Köln,1981-06-30,Gerd Wieczorkowski,Senior,2. Bundesliga,2,True,0.8,
Fortuna Köln,1977-11-30,Eckhard Krautzun,Senior,2. Bundesliga,2,True,0.85,
Viktoria Köln,1975-06-30,Willibert Kremer,Senior,Regionalliga West,2,False,,
Fortuna Köln,1972-06-30,Heinrich Küppers,Senior,Regionalliga West,2,False,,
Alem. Aachen,1978-06-30,Willibert Kremer,Senior,2. Bundesliga,2,True,0.8,
Doxa Vyronos,1999-06-30,Nikos Kourbanas,Senior,Gamma Ethniki,3,True,0.8,
Niki Volou,1998-11-30,Giannis Goumas,Senior,Beta Ethniki,2,True,0.85,
Athinaikos,1997-10-22,Giannis Pathiakakis,Senior,Beta Ethniki,2,True,0.85,
Omonia Nikosia,1996-06-30,Dusan Uhrin,Senior,Cypriot First Division,1,False,,
Apol. Kalamarias,1994-03-28,Giannis Pathiakakis,Senior,Alpha Ethniki,1,True,0.85,
Ionikos Nikeas,1992-12-24,Nikos Alefantos,Senior,Beta Ethniki,2,True,0.8,
Doxa Dramas,1992-06-30,Nikos Alefantos,Senior,Beta Ethniki,2,True,0.8,
Athinaikos,1992-01-28,Giannis Pathiakakis,Senior,Beta Ethniki,2,True,0.8,
Apollon Athens,1990-06-30,Dušan Bajević,Senior,Alpha Ethniki,1,True,0.8,
Doxa Dramas,1989-06-30,Nikos Alefantos,Senior,Beta Ethniki,2,True,0.8,
Aris Saloniki,1988-06-30,Dušan Nenković,Senior,Alpha Ethniki,1,True,0.8,
Apollon Athens,1987-06-30,Antonis Georgiadis,Senior,Alpha Ethniki,1,True,0.8,
PAS Giannina,1986-12-28,Antonis Georgiadis,Senior,Alpha Ethniki,1,True,0.8,
Apollon Athens,1985-06-30,Antonis Georgiadis,Senior,Alpha Ethniki,1,True,0.8,
PAS Giannina,1984-03-22,Antonis Georgiadis,Senior,Alpha Ethniki,1,True,0.8,
Apollon Athens,1983-06-30,Antonis Georgiadis,Senior,Alpha Ethniki,1,True,0.8,
Union Solingen,1981-10-05,Horst Buhtz,Senior,2. Bundesliga,2,True,0.85,
Union Solingen,1981-03-31,Heinz Hoffmann,Senior,2. Bundesliga,2,True,0.85,
Holstein Kiel,1980-12-04,Gerd Kollmann,Senior,2. Bundesliga Nord,2,True,0.85,
Westfalia Herne,1979-06-30,Willi Nier,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,1978-05-10,Willibert Kremer,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,1974-11-03,Michael Pfeiffer,Senior,2. Bundesliga,2,True,0.85,
CS Sfaxien,1981-06-30,Abdelmajid Chetali,Senior,Tunisian Ligue 1,1,True,0.8,
BSV Schwenningen,1977-06-30,Hermann Eppenhoff,Senior,2. Bundesliga,2,True,0.8,
Alem. Aachen,1974-09-24,Michael Pfeiffer,Senior,2. Bundesliga,2,True,0.8,
Austria Salzb.,1972-10-13,Erich Hof,Senior,Austrian Bundesliga,1,True,0.8,
FK Pirmasens,1971-06-30,Kurt Sommerlatt,Senior,Regionalliga Südwest,2,True,0.8,
Alem. Aachen,1969-06-30,Fritz Pliska,Senior,Regionalliga West,2,True,0.8,
BSV Schwenningen,1966-12-31,Rudi Faßnacht,Senior,Regionalliga Süd,2,True,0.8,
Sittardia,1966-06-30,Frans Debruijn,Senior,Eredivisie,1,True,0.8,
Roda JC,1965-06-30,Michel Pfeiffer,Senior,Eredivisie,1,True,0.8,
FC Augsburg,1975-12-31,Kurt Schwarz,Senior,2. Bundesliga,2,True,0.8,
Fortuna Köln,1973-12-31,Willibert Kremer,Senior,Regionalliga West,2,True,0.8,
Alem. Aachen,1971-06-30,Ferdinand Swatosch,Senior,Regionalliga West,2,True,0.8,
Alem. Aachen,1970-06-30,Fritz Pliska,Senior,Regionalliga West,2,True,0.8,
SV Brachelen II,1969-12-16,Heinz Höher,Reserve,Landesliga Mittelrhein,4,True,0.8,
Roda JC,1969-06-30,Michel Pfeiffer,Senior,Eredivisie,1,True,0.8,
SC Jülich 1910,1968-06-30,Heinz Flohe,Senior,Regionalliga West,2,True,0.8,
Alem. Aachen,1966-06-30,Fritz Pliska,Senior,Regionalliga West,2,True,0.8,
A. Aachen II ,1965-10-19,Ernst Schneider,Reserve,Regionalliga West,2,True,0.8,
Bremerhaven 93,1971-06-30,Heinz Lucas,Senior,Regionalliga Nord,2,False,,
Alem. Aachen,1967-01-09,Fritz Pliska,Senior,Bundesliga,1,True,0.85,
FSV Frankfurt,1966-06-30,Zlatko Čajkovski,Senior,Regionalliga Süd,2,True,0.8,
TSV Marl-Hüls,1964-06-30,Hermann Lindemann,Senior,Oberliga West,1,False,,
Duisburger SpV,1963-06-30,Kuno Klötzer,Senior,Oberliga West,1,True,0.8,
Alem. Aachen,1949-04-30,Karl Flink,Senior,Oberliga West,1,False,,
Alem. Aachen,1949-01-31,Karl Flink,Senior,Oberliga West,1,True,0.8,
MVV,1963-06-30,Rinus Gosens,Senior,Eredivisie,1,True,0.8,
Royal Antwerp,1961-06-30,Harry Game,Senior,Belgian First Division,1,True,0.8,
Belgium,1960-05-22,Bill Gormlie,Senior,Belgian First Division,1,True,0.8,
Rapid JC,1958-06-30,Jaap van der Leck,Senior,Eredivisie,1,False,,
MVV,1956-02-29,Frits Mock,Senior,Eredivisie,1,True,0.8,
Alem. Aachen,1948-06-30,Karl Flink,Senior,Oberliga West,1,False,,
Karlsruher SC,2025-06-30,Christian Eichner,Senior,2. Bundesliga,2,True,0.8,
Karlsruher SC,2020-02-18,Christian Eichner,Senior,2. Bundesliga,2,True,0.85,
Karlsruher SC,2017-08-28,Marc-Patrick Meister,Senior,2. Bundesliga,2,True,0.85,
Karlsruhe U17,2017-04-09,Christian Wörns,Youth,U17 Bundesliga,1,False,,
Karlsruher SC,2020-02-03,Christian Eichner,Senior,2. Bundesliga,2,True,0.85,
Karlsruhe U17,2017-04-03,Christian Wörns,Youth,U17 Bundesliga,1,False,,
Karlsruhe U19,2020-06-30,Christian Wörns,Youth,U19 Bundesliga South/Southwest,1,False,,
Karlsruhe II,2018-06-30,Christian Eichner,Reserve,Regionalliga Südwest,4,False,,
Karlsruher SC,2018-07-30,Marc-Patrick Meister,Senior,3. Liga,Third Tier,True,0.85,
Bahlinger SC,2016-12-29,Rainer Scharinger,Senior,Regionalliga Südwest,4,True,0.8,
Hamburger SV,2014-09-16,Mirko Slomka,Senior,Bundesliga,1,True,0.85,
HSV Yth.,2014-06-30,Dietmar Demuth,Youth,U-19 Bundesliga,1,False,,
St. Pauli II,2013-06-30,Thomas Meggle,Reserve,Regionalliga Nord,4,False,,
Germany U15,2023-06-30,Christian Wörns,Youth,UEFA Youth,International Youth,False,,
Germany U17,2022-06-30,Christian Wück,Youth,UEFA European Under-17 Championship,International Youth,False,,
Germany U16,2021-06-30,Christian Wörns,Youth,UEFA U16 Development Tournament,International Youth,False,,
Germany U15,2020-06-30,Steffen Freund,Youth,UEFA Youth,International Youth,False,,
Ulsan Hyundai,2019-06-30,Kim Do-hoon,Senior,K League 1,1,True,0.8,
Germany U15,2019-06-30,Steffen Freund,Youth,International Youth,Youth International,False,,
Karlsruher SC,2017-08-20,Marc-Patrick Meister,Senior,2. Bundesliga,2,True,0.85,
Karlsruher SC,2017-04-03,Tomas Oral,Senior,2. Bundesliga,2,True,0.85,
B. Dortmund U19,2015-06-30,Hannes Wolf,Youth,U19 Bundesliga,1,False,,
HSV Yth.,2013-06-30,Dietmar Demuth,Youth,U-19 Bundesliga,1,False,,
HSV Yth.,2010-06-30,Dietmar Demuth,Youth,U-19 Bundesliga,1,False,,
HSV Yth.,2007-06-30,Holger Stanislawski,Youth,U-19 Bundesliga,1,False,,
FV Ubstadt,2006-12-31,Rainer Künzl,Senior,Oberliga Baden-Württemberg,4,True,0.8,
Saarbrücken,2021-06-30,Lukas Kwasniok,Senior,3. Liga,Third Tier,False,,
Carl Zeiss Jena,2019-09-28,Lukas Kwasniok,Senior,3. Liga,Third Tier,True,0.85,
Karlsruhe U19,2018-07-30,Christian Wörns,Youth,U19 Bundesliga,1,False,,
Karlsruher SC,2016-12-21,Tomas Oral,Senior,2. Bundesliga,2,True,0.85,
Karlsruhe U19,2016-12-04,Christian Wörns,Youth,U19 Bundesliga South/Southwest,1,True,0.8,
Karlsruhe U17,2015-11-30,Christian Wörns,Youth,U17 Bundesliga,1,True,0.8,
TSV Reichenbach,2014-06-30,Thomas Karg,Senior,Landesliga Bayern-Süd,5,False,,
OSV Rastatt,2008-06-30,Rainer Adrion,Senior,Oberliga Baden-Württemberg,4,True,0.8,
SV Sandhausen,2023-04-10,Gerhard Kleppinger,Senior,2. Bundesliga,2,True,0.85,
Karlsruher SC,2016-12-04,Tomas Oral,Senior,2. Bundesliga,2,True,0.85,
FSV Frankfurt,2015-06-30,Benno Möhlmann,Senior,3. Liga,Third Tier,True,0.8,
FSV Frankfurt,2016-04-10,Falko Götz,Senior,2. Bundesliga,2,True,0.85,
FC Ingolstadt,2013-06-30,Tommy Wright,Senior,2. Bundesliga,2,True,0.8,
RB Leipzig,2011-06-30,Tomas Oral,Senior,Regionalliga Nord,4,True,0.8,
FSV Frankfurt,2009-10-04,Falko Götz,Senior,2. Bundesliga,2,True,0.85,
Sonnenhof-Gr.,2021-06-30,Pascal Reinhardt,Senior,3. Liga,Third Tier,False,,
Karlsruher SC,2021-05-10,Christian Eichner,Senior,2. Bundesliga,2,True,0.8,
SCR Altach,2013-01-04,Adolf Hütter,Senior,Austrian Bundesliga,1,True,0.8,
Karlsruher SC,2011-10-31,Marco Pezzaiuoli,Senior,2. Bundesliga,2,True,0.85,
VfR Aalen,2010-12-27,Rainer Scharinger,Senior,3. Liga,Third Tier,True,0.85,
Hoffenheim II,2009-05-05,Marco Pezzaiuoli,Reserve,Regionalliga Süd,4,False,,
TSG Hoffenheim,2007-06-30,Ralf Rangnick,Senior,2. Bundesliga,2,False,,
Bahlinger SC,2006-06-30,Rainer Adrion,Senior,Regionalliga Süd,3,True,0.8,
SV Sandhausen,2003-09-16,Lars Schmidt,Senior,Regionalliga Süd,3,True,0.85,
