club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
AS Vitré,2019-10-22,Jean-Luc Vasseur,Senior,French National 2,4,True,0.8,
Concarneau,2018-12-17,Fabrice Lemoigne,Senior,Ligue 2,2,False,0.0,
Trélissac FC B,2023-06-06,Jean-Luc Fournier,Reserve,French National 3,4,True,0.8,
Trélissac FC,2023-06-06,Jean-Luc Fournier,Senior,French National 2,4,True,0.8,
Trélissac FC,2016-10-13,Jean-Luc Fournier,Senior,French Ligue 2,Second Tier,True,0.8,
US Avranches,2010-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
Concarneau,2006-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Trélissac FC,1997-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Udinese Calcio,2024-06-30,Andrea Sottil,Senior,Serie A,1,True,0.8,
Ascoli,2022-06-06,Gianluca Pagliuca,Senior,Serie C,3,True,0.8,
Pescara,2020-08-29,Massimo Oddo,Senior,Serie C,3,True,0.8,
Catania,2019-07-02,Gianluca Atzori,Senior,Serie B,2,True,0.8,
Catania,2019-02-25,Gianluca Atzori,Senior,Serie B,2,True,0.8,
AS Livorno,2018-07-03,Sergej Milinković,Senior,Serie B,2,True,0.8,
AS Livorno,2018-03-19,Davide Nicola,Senior,Serie B,2,True,0.8,
Siracusa,2017-06-30,Giovanni Bosi,Senior,Serie C,Third Tier,True,0.8,
Paganese,2015-06-30,Gianluca Silvestri,Senior,Serie D,4,False,0.0,
Cuneo,2014-01-07,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
AS Gubbio,2013-06-23,Gianluca Atzori,Senior,Serie C1,3,True,0.8,
Siracusa,2012-06-22,Giovanni Bosi,Senior,Serie C2,4,True,0.8,
Spezia Calcio,2023-02-15,Vincenzo Italiano,Senior,Serie A,1,True,0.8,
Udinese Calcio,2021-12-07,Andrea Sottil,Senior,Serie A,1,True,0.8,
Udinese Calcio,2019-10-31,Ludoggio,Senior,Serie A,1,True,0.8,
Bologna,2018-05-24,Piotr Zieliński,Senior,Serie A,1,True,0.8,
Parma,2015-06-30,Roberto Manicone,Senior,Serie A,1,True,0.8,
Cagliari Calcio,2011-08-14,Elio Gustinetti,Senior,Serie A,1,True,0.8,
Triestina,2009-10-06,Giovanni Sardo,Senior,Serie B,2,True,0.8,
Treviso,2009-06-25,Roberto Bordin,Senior,Serie B,2,True,0.8,
Treviso,2009-02-23,Giovanni Cornacchini,Senior,Serie B,2,True,0.8,
Reggina Primaver,2006-06-30,Luigi Delneri,Senior,Serie A,1,False,,
Bassano,2004-06-30,Giuseppe Brucato,Senior,Serie C2,4,True,0.8,
Pievigina,2001-06-30,Giuseppe Papadopulo,Senior,Serie C2,4,True,0.8,
Montebelluna,2000-06-30,Giorgio Puia,Senior,Serie D,4,False,0.0,
AC Milan Youth,1999-06-30,Alessandro Costacurta,Youth,Youth League,Youth,False,,
Salernitana,2023-02-15,Raffaele Palladino,Senior,Serie A,1,True,0.8,
Torino,2021-05-28,Marco Giampaolo,Senior,Serie A,1,True,0.8,
Genoa,2020-08-26,Andrea Ranocchia,Senior,Serie A,1,True,0.8,
Udinese Calcio,2019-03-20,Pepino Pellegrino,Senior,Serie A,1,True,0.8,
Crotone,2017-12-06,Ivo Pulga,Senior,Serie A,1,True,0.8,
Bari,2015-12-31,Andrea Camplone,Senior,Serie B,2,True,0.8,
AS Livorno,2014-06-30,Davide Nicola,Senior,Serie B,2,True,0.8,
AS Livorno,2014-01-13,Davide Nicola,Senior,Serie A,1,True,0.8,
Lumezzane,2012-06-05,Gianluca Atzori,Senior,Serie C1,Third Tier,True,0.8,
SPAL,2023-06-30,Luis Milla,Senior,Serie B,2,True,0.8,
Padova,2022-06-30,Attilio Tesser,Senior,Serie C,Third Tier,True,0.8,
Pescara,2020-11-29,Massimo Oddo,Senior,Serie C,4,True,0.8,
Crotone,2018-12-28,Ivo Pulga,Senior,Serie A,1,True,0.8,
Udinese Calcio,2018-04-24,Luis Enrique,Senior,Serie A,1,False,0.0,
Pescara,2017-02-14,Christian Bucchi,Senior,Serie A,1,True,0.8,
Pescara U19,2015-05-15,Gianluca Grassadonia,Youth,Italian Youth League,Youth,True,0.8,
Genoa CFC Youth,2014-06-30,Daniele De Rosa,Youth,Italian Youth League,Youth,False,0.0,
Brescia,2020-10-06,Luis Roberto Alves da Silva,Senior,Serie A,1,True,0.8,
Udinese Calcio,2017-11-21,Pepino Cerilli,Senior,Serie A,1,True,0.8,
Hellas Verona,2016-06-30,Frank Rijkaard,Senior,Serie A,1,True,0.8,
Genoa,2013-01-21,Gian Piero Gasperini,Senior,Serie A,1,True,0.8,
Juventus,2011-05-31,Ciro Ferrara,Senior,Serie A,1,True,0.8,
Sampdoria,2010-05-17,"Sinnott, Roy",Senior,Serie A,1,True,0.8,
Atalanta BC,2009-06-30,Leonardo Del Savio,Senior,Serie A,1,True,0.8,
Chievo Verona,2007-06-11,Pierluigi Cappellini,Senior,Serie A,1,True,0.8,
US Palermo,2006-01-29,Silvio Baldini,Senior,Serie A,1,True,0.8,
AS Roma,2005-03-14,Fabio Capello,Senior,Serie A,1,True,0.8,
FC Porto,2004-08-07,Fernando Santos,Senior,Primeira Liga,1,False,0.0,
Chievo Verona,2004-06-04,Pierluigi Cuccia,Senior,Serie A,1,False,,
Ternana,1999-01-26,Giuseppe Papadopulo,Senior,Serie C1,Third Tier,True,0.8,
Empoli,1998-09-01,Vincenzo Esposti,Senior,Serie B,2,True,0.8,
Ternana,1998-06-30,Giuseppe Papadopulo,Senior,Serie C1,Third Tier,False,0.0,
ASG Nocerina,1996-06-30,Giovanni Fontana,Senior,Serie C2,4,True,0.8,
Novara,1994-06-30,Giorgio Puia,Senior,Serie C1,Third Tier,True,0.8,
Ravenna,1992-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Teramo,1991-06-30,Giancarlo Corradini,Senior,Serie C1,Third Tier,True,0.8,
Pro Gorizia,1989-06-30,Giulio Corsanico,Senior,Serie C2,4,True,0.8,
Opitergina,1986-06-30,Giovanni Trapattoni,Senior,Serie C1,Third Tier,False,0.0,
Parma,2022-05-17,Enzo Maresca,Senior,Serie B,2,True,0.8,
Fiorentina,2021-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Fiorentina"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Giuseppe Iachini"",\n    ""end_of_spell"": ""2021-06-30"",\n    ""start_of_spell"": ""2020-12-08"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Fiorentina"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Zdeněk Zeman"",\n    ""end_of_spell"": ""2020-12-07"",\n    ""start_of_spell"": ""2020-06-30"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
Fiorentina,2020-11-09,Giuseppe Iachini,Senior,Serie A,1,True,0.8,
Empoli,2019-03-13,Urzi,Senior,Serie A,1,True,0.8,
Sassuolo,2018-06-05,Eusebio Di Francesco,Senior,Serie A,1,True,0.8,
Udinese Calcio,2016-10-03,Francesco Guidolin,Senior,Serie A,1,True,0.8,
US Palermo,2016-03-09,Giovanni Tedesco,Senior,Serie A,1,True,0.8,
US Palermo,2015-11-10,Giovanni Tedesco,Senior,Serie A,1,True,0.8,
AC Siena,2013-06-30,Giuseppe Piero Gasperini,Senior,Serie A,1,True,0.8,
Sampdoria,2012-06-30,"Sinnott, Roy",Senior,Serie A,1,True,0.8,
Brescia,2011-06-01,Carmine Gautieri,Senior,Serie B,2,True,0.8,
Brescia,2010-12-06,Carmine Gautieri,Senior,Serie B,2,True,0.8,
Chievo Verona,2008-11-03,Giuseppe Pillon,Senior,Serie A,1,True,0.8,
Piacenza,2007-06-30,Giancarlo Camolelli,Senior,Serie B,2,True,0.8,
Vicenza,2004-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Cesena,2003-06-30,Giuseppe Papadopulo,Senior,Serie B,2,True,0.8,
AC Venezia 1907,2002-06-30,Ivo Brunello,Senior,Serie C1,Third Tier,True,0.8,
Salernitana,2022-02-15,Raffaele Palladino,Senior,Serie B,2,True,0.8,
Sambenedettese,2021-01-11,Gianluca Atzeni,Senior,Serie D,4,True,0.8,
Salernitana,2018-12-18,Giovanni Bucaro,Senior,Serie C,3,True,0.8,
Bari,2017-06-30,Gianluca Pagliuca,Senior,Serie B,2,True,0.8,
Udinese Calcio,2016-03-14,Francesco Guidolin,Senior,Serie A,1,True,0.8,
Atalanta BC,2015-03-04,Gian Piero Gasperini,Senior,Serie A,1,False,,
Torino,2010-06-13,Walter Mazzarri,Senior,Serie A,1,True,0.8,
Torino,2009-11-29,Walter Mazzarri,Senior,Serie A,1,True,0.8,
US Palermo,2008-09-03,"Rossi, Giuseppe",Senior,Serie A,1,True,0.8,
US Palermo,2007-11-26,Dino Passetti,Senior,Serie A,1,True,0.8,
Atalanta BC,2007-06-30,Leonardo Del Sol,Senior,Serie A,1,False,0.0,
Catania,2004-06-30,Giuseppe Papadopulo,Senior,Serie B,2,True,0.8,
Sambenedettese,2003-06-30,Giovanni Fontana,Senior,Serie C2,4,True,0.8,
Al-Gharafa SC,2022-10-31,Hassan Al-Jewari,Senior,Qatar Stars League,1,False,0.0,
Esteghlal FC ,2019-12-06,Mehrdad Minavand,Senior,Iran Pro League,1,True,0.8,
Sparta Prague,2018-03-06,Jiří Jaroš,Senior,Fortuna Liga,1,True,0.8,
Panathinaikos,2016-12-01,Marinos,Senior,Greek Super League,1,True,0.8,
Udinese Calcio,2015-06-04,Francesco Guidolin,Senior,Serie A,1,False,0.0,
Inter,2013-05-24,"Ranieri, Claudio",Senior,Serie A,1,True,0.8,
Inter U19,2012-03-26,Andrea Mandorlini,Youth,Italian Youth League,Youth,False,,
Roma U17,2011-06-30,Gianluca Grassadonia,Youth,Italian Youth League,Youth,False,0.0,
AS Rom Youth,2007-06-30,Luigi Radice,Youth,Italian Youth League,Youth,False,0.0,
Crotone,2021-12-10,Walter Zenga,Senior,Serie B,2,True,0.8,
SPAL,2021-03-16,Leonardo Semplici,Senior,Serie B,2,True,0.8,
Empoli,2020-08-11,Pietro Vierchowod,Senior,Serie A,1,True,0.8,
Palermo,2019-06-30,Giovanni Bosi,Senior,Serie B,2,True,0.8,
Spezia Calcio,2019-05-30,Eusebio Di Francesco,Senior,Serie B,2,True,0.8,
Brescia,2018-01-16,Curtis Goodwin,Senior,Serie B,2,True,0.8,
Frosinone,2017-05-29,Gian Piero Gasperini,Senior,Serie B,2,True,0.8,
Vicenza,2016-03-14,Giovanni Lo Pilato,Senior,Serie C,4,True,0.8,
Pescara,2014-02-22,Christian Bucchi,Senior,Serie B,2,True,0.8,
Genoa,2012-04-02,Gian Piero Gasperini,Senior,Serie A,1,True,0.8,
Parma,2011-04-03,Francesco Guidolin,Senior,Serie A,1,True,0.8,
Udinese,2010-05-28,Reja,Senior,Serie A,1,True,0.8,
Udinese,2009-12-22,Alberto Zaccheroni,Senior,Serie A,1,True,0.8,
Catania,2007-06-04,Ranieri,Senior,Serie A,1,True,0.8,
Arezzo,2005-06-30,Giancarlo Piles,Senior,Serie C1,Third Tier,True,0.8,
Arezzo,2005-02-27,Giovanni Bucaro,Senior,Serie C1,Third Tier,True,0.8,
Foggia,2004-06-30,Giovanni Boschin,Senior,Serie C1,Third Tier,True,0.8,
Paternò,2002-06-30,Giovanni Bucaro,Senior,Serie C2,4,True,0.8,
Ragusa,2000-06-30,Giovanni Bucaro,Senior,Serie C2,4,True,0.8,
SS Milazzo,1999-06-30,Giuseppe Palumbo,Senior,Serie C2,4,True,0.8,
Sassuolo,2014-03-03,Eusebio Di Francesco,Senior,Serie A,1,True,0.8,
US Palermo,2013-02-24,"De Canio, Gian Piero",Senior,Serie A,1,True,0.8,
Genoa,2012-04-23,Gian Piero Gasperini,Senior,Serie A,1,True,0.8,
Genoa,2011-12-22,Gian Piero Gasperini,Senior,Serie A,1,True,0.8,
Bologna,2011-05-26,Siniša Mihajlović,Senior,Serie A,1,True,0.8,
AC Siena,2010-05-21,Giuseppe Papadopulo,Senior,Serie A,1,True,0.8,
Empoli,2008-03-31,Pierluigi Crippa,Senior,Serie A,1,True,0.8,
Udinese,2007-06-30,Reja,Senior,Serie A,1,True,0.8,
Panathinaikos,2006-05-14,Itzhak Shum,Senior,Greek Super League,1,True,0.8,
Modena,2004-03-22,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Hellas Verona,2003-06-10,Andrea Mandorlini,Senior,Serie A,1,True,0.8,
AC Parma,2001-01-08,Enrico Catuzzi,Senior,Serie A,1,True,0.8,
Fiorentina,1998-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Fiorentina"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Laurent Blanc"",\n    ""end_of_spell"": ""1998-06-30"",\n    ""start_of_spell"": ""1991-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""Fiorentina"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Giancarlo Antognoni"",\n    ""end_of_spell"": ""1991-06-30"",\n    ""start_of_spell"": ""1984-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  }'}}"
Chievo Verona,1997-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,False,,
Chievo Verona,1993-05-30,Giovanni Fontana,Senior,Serie C1,Third Tier,False,,
Chievo U19,1991-06-30,Giulio Conti,Youth,Italian Youth League,Youth,False,0.0,
Udinese,2007-01-16,Reja,Senior,Serie A,1,True,0.8,
Ancona,2004-06-30,Giovanni Bucaro,Senior,Serie C1,Third Tier,True,0.8,
Pescara,2001-01-18,Giovanni Fontana,Senior,Serie B,2,True,0.8,
Pescara,2000-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Napoli,1998-02-08,"Maradona, Diego",Senior,Serie A,1,True,0.8,
Udinese,1995-06-30,Giovanni Fontana,Senior,Serie A,1,True,0.8,
Pescara,1993-03-27,Giovanni Maria Ferraris,Senior,Serie B,2,True,0.8,
Como,1990-03-30,Giulio Corsini,Senior,Serie B,2,True,0.8,
Pescara,1989-06-30,Giovanni Maiellaro,Senior,Serie B,2,True,0.8,
SPAL,1986-06-30,Giovanni Meregalli,Senior,Serie C1,3,True,0.8,
Udinese U19,1983-06-30,Giovanni Cazzamalli,Youth,Italian Youth Championship,Youth,False,0.0,
Grosseto,1981-06-30,Giancarlo Fava,Senior,Serie C,Third Tier,True,0.8,
Sangiovannese,1980-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Cremonese,1978-12-31,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Pordenone,1976-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Udinese,1975-06-30,Giuseppe Viani,Senior,Serie A,1,True,0.8,
CD Everton,2021-12-31,Rafael Benítez,Senior,Premier League,1,True,0.8,
Newell's,2020-12-20,Gerardo Martino,Senior,Argentine Primera División,1,False,0.0,
Rafaela,2015-04-05,Mauricio Sánchez,Senior,Argentine Primera División,1,True,0.8,
CA Colon,2013-03-16,Amadeo Carrizo,Senior,Argentine Primera División,1,True,0.8,
Newell's,2011-04-10,Gerardo Martino,Senior,Argentine Primera División,1,True,0.8,
Estudiantes,2008-09-18,Carlos Bilardo,Senior,Argentine Primera División,1,False,,
Udinese,2006-03-20,Giovanni Galeone,Senior,Serie A,1,True,0.8,
ASD Lumignacco,2014-06-30,Gianluca Zanetti,Senior,Serie D,4,False,0.0,
CS Visé,2012-05-17,Jean-Luc Fasel,Senior,Belgian Third Division,4,True,0.8,
Reggiana,2010-06-24,Re Faia,Senior,Serie C1,3,True,0.8,
Pro Patria,2007-04-17,Giancarlo Favarin,Senior,Serie C1,3,True,0.8,
Spezia,2005-06-30,Elio Gustinetti,Senior,Serie C1,Third Tier,False,0.0,
Ascoli,2003-11-03,Giovanni Colella,Senior,Serie C1,Third Tier,True,0.8,
Como,2002-11-27,Giuseppe Galasso,Senior,Serie C1,Third Tier,True,0.8,
Udinese U17,1999-06-30,Giovanni Fontana,Youth,Italian Youth League,Youth,False,0.0,
HNK Rijeka,2022-11-13,Okan Burgaz,Senior,Prva HNL,1,True,0.8,
Crotone,2021-06-09,Walter Zenga,Senior,Serie A,1,True,0.8,
Venezia,2019-06-30,Paolo Zanetti,Senior,Serie C,Third Tier,True,0.8,
Ascoli,2018-07-12,Gianluca Pagliuca,Senior,Serie C,4,True,0.8,
Trapani,2016-11-28,Davide Nicola,Senior,Serie B,2,True,0.8,
Pescara,2014-06-30,Christian Bucchi,Senior,Serie B,2,True,0.8,
AC Siena,2012-12-16,Giuseppe Piero Gasperini,Senior,Serie A,1,True,0.8,
Lecce,2012-06-24,Ciro Ferrara,Senior,Serie A,1,True,0.8,
US Palermo,2011-04-03,"Rossi, Devis",Senior,Serie A,1,True,0.8,
AS Livorno,2010-04-05,Davide Nicola,Senior,Serie A,1,True,0.8,
Brescia,2008-09-25,Carlo Corradini,Senior,Serie B,2,True,0.8,
Udinese,2006-02-10,Giovanni Galeone,Senior,Serie A,1,True,0.8,
Genoa,2005-06-30,Pierre Eckert,Senior,Serie A,1,False,0.0,
Arezzo,2000-06-30,Giuseppe Galderisi,Senior,Serie C1,Third Tier,True,0.8,
Pontevecchio,1995-06-30,Giovanni Trapattoni,Senior,Serie C2,Fourth Tier,False,0.0,
SSC Napoli,2023-06-30,Luciano Spalletti,Senior,Serie A,1,False,0.0,
Inter,2019-05-30,Luciano Spalletti,Senior,Serie A,1,True,0.8,
AS Roma,2017-05-30,Luciano Spalletti,Senior,Serie A,1,False,0.0,
Zenit S-Pb,2014-03-10,,,,,,,"9 validation errors for Spells
club_name
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
team_level
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
manager
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
end_of_spell
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
start_of_spell
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
league
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
tier
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
sacked
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
probability_of_sacking_true
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.0}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing"
AS Roma,2009-08-31,Luciano Spalletti,Senior,Serie A,1,False,0.0,
Udinese,2005-06-16,Serse Cosmi,Senior,Serie A,1,True,0.8,
Ancona,2002-06-30,Giovanni Bucaro,Senior,Serie C1,Third Tier,True,0.8,
Udinese,2001-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Udinese"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Giovanni Galeone"",\n    ""end_of_spell"": ""2001-06-30"",\n    ""start_of_spell"": ""1997-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Udinese"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Elio Rossi"",\n    ""end_of_spell"": ""1997-06-30"",\n    ""start_of_spell"": ""1993-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
AC Venezia 1907,2000-02-07,Ivo Brunello,Senior,Serie B,2,True,0.8,
AC Venezia 1907,1999-11-01,Mario Poletti,Senior,Serie C1,Third Tier,True,0.8,
Sampdoria,1999-06-30,Luciano Spalletti,Senior,Serie A,1,False,0.0,
Sampdoria,1998-12-14,Sven-Göran Eriksson,Senior,Serie A,1,False,0.0,
Empoli,1998-06-30,Vincenzo Guerini,Senior,Serie B,2,True,0.8,
Empoli FC Youth,1995-06-30,Giancarlo Favarin,Youth,Italian Youth League,Youth,False,0.0,
Empoli,1994-06-30,Vincenzo Guerini,Senior,Serie B,2,False,,
Salernitana,2020-08-01,Raffaele Palladino,Senior,Serie C,3,True,0.8,
Chievo Verona,2018-11-13,Giuseppe Sannino,Senior,Serie A,1,True,0.8,
Torino,2016-06-25,Gian Piero Gasperini,Senior,Serie A,1,False,0.0,
Bari,2011-02-10,Giuseppe Papadopulo,Senior,Serie A,1,True,0.8,
AC Pisa,2009-04-20,Giovanni Bucaro,Senior,Serie C1,Third Tier,True,0.8,
Hellas Verona,2007-06-30,Giancarlo Roxas,Senior,Serie A,1,True,0.8,
Messina Peloro,2006-06-30,Corrado Baresi,Senior,Serie A,1,True,0.8,
Napoli,2005-01-16,Reja,Senior,Serie A,1,True,0.8,
Cagliari Calcio,2003-11-24,Giorgio Melis,Senior,Serie A,1,True,0.8,
Udinese,2002-06-30,Giovanni Galeone,Senior,Serie A,1,True,0.8,
Sampdoria,2000-06-30,Luciano Spalletti,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1999-06-30,Silvio Baldini,Senior,Serie A,1,True,0.8,
Lecce,1997-06-30,"Ranieri, Claudio",Senior,Serie A,1,True,0.8,
AC Venezia 1907,1995-04-10,Tommaso Maestrelli,Senior,Serie A,1,True,0.8,
AC Venezia 1907,1994-09-12,Tommaso Maestrelli,Senior,Serie B,2,False,0.0,
AC Venezia 1907,1994-06-30,Tommaso Maestrelli,Senior,Serie A,1,False,0.0,
Giarre,1993-06-30,Giuseppe Palumbo,Senior,Serie C2,4,True,0.8,
Pistoiese,1992-06-30,Giovanni Corso,Senior,Serie C1,3,True,0.8,
Centese ,1989-06-30,Mario Corso,Senior,Serie B,2,True,0.8,
Spezia,1986-12-08,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Virtus Entella,1986-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,False,0.0,
Virtus Entella,1983-06-30,Giovanni Meregalli,Senior,Serie C1,3,False,0.0,
Rapallo Rivarol,1982-06-30,Giorgio Puia,Senior,Serie C2,4,True,0.8,
U. A. E.,2019-01-30,Mahdi Al-Najjar,Senior,Saudi Pro League,1,True,0.8,
BJ Guoan,2016-05-20,Arie Haan,Senior,Chinese Super League,1,True,0.8,
Juventus,2010-05-19,Marcello Lippi,Senior,Serie A,1,False,0.0,
Torino,2007-02-26,Giancarlo Camolelli,Senior,Serie A,1,True,0.8,
Inter,2004-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Héctor Raul Coppola"",\n    ""end_of_spell"": ""2004-06-30"",\n    ""start_of_spell"": ""2002-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Andrea Barzagli"",\n    ""end_of_spell"": ""2004-06-30"",\n    ""start_of_spell"": ""2004-06-30"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  }'}}"
Lazio,2002-06-30,Dino Zoff,Senior,Serie A,1,False,,
Milan,2001-03-12,Fatih Terim,Senior,Serie A,1,True,0.8,
Udinese,1998-06-30,Giovanni Fontana,Senior,Serie A,1,True,0.8,
Cosenza,1995-06-30,Giuseppe Caramanno,Senior,Serie C1,Third Tier,True,0.8,
Bologna,1993-11-29,Ivo Iaconi,Senior,Serie A,1,True,0.8,
AC Venezia 1907,1993-06-30,Tommaso Maestrelli,Senior,Serie A,1,True,0.8,
AC Venezia 1907,1993-02-22,Tommaso Maestrelli,Senior,Serie A,1,False,0.0,
AC Venezia 1907,1992-01-20,Tommaso Maestrelli,Senior,Serie A,1,True,0.8,
Baracca Lugo,1990-06-30,Giuseppe Galassi,Senior,Serie C1,Third Tier,True,0.8,
San Lazzaro,1988-06-30,Giorgio Bertu,Senior,Italian Serie C2,4,True,0.8,
Riccione,1987-06-30,Giuseppe Pin,Senior,Italian Serie D,4,True,0.8,
Cesenatico,1985-06-30,Giorgio Bertu,Senior,Serie D,4,False,0.0,
Buttrio,2013-06-30,Giancarlo Favarin,Senior,Serie D,4,True,0.8,
Manzanese,2010-06-30,Giovanni Fontana,Senior,Serie D,4,True,0.8,
Manzanese,2007-06-30,Giovanni Fontana,Senior,Serie C2,4,True,0.8,
ISM Gradisca,2006-06-30,Giorgio Miani,Senior,Serie D,5,True,0.8,
Pordenone,2004-06-30,Giancarlo Favarin,Senior,Serie C2,4,True,0.8,
Padova,1999-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Modena,1998-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Padova,1997-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Udinese,1993-11-14,Ivo Rossi,Senior,Serie A,1,True,0.8,
Udinese,1992-06-30,Ivo Rossi,Senior,Serie A,1,True,0.8,
Udinese U19,1991-06-30,Giovanni Fontana,Youth,Italian Youth Championship,Youth,False,0.0,
Novara,1990-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Pordenone,1988-06-30,Giancarlo Cadè,Senior,Serie C2,4,True,0.8,
Pro Gorizia,1987-06-30,Giulio Corsini,Senior,Serie C2,4,True,0.8,
Udinese,1993-09-29,Ivo Rossi,Senior,Serie A,1,True,0.8,
Cesena,1993-06-30,Giuseppe Catanese,Senior,Serie B,2,True,0.8,
Brescia,1968-06-30,Giovanni Galeati,Senior,Serie A,1,False,,
NK Interblock,2008-09-25,Srećko Lučić,Senior,Prva HNL,1,True,0.8,
FC Sion,2008-06-30,Jean-Claude Richard,Senior,Swiss Super League,1,True,0.8,
FC Sion,2007-12-13,Christian Constantin,Senior,Swiss Super League,1,True,0.8,
Olympiacos,2000-04-10,Takis Lemonis,Senior,Greek Super League,1,False,0.0,
